237.5,237.5,405
617.15,1476.45,367.961
777.343,619.921,429.789
954.848,669.133,464.934
991.397,677.255,471.336
1035.64,687.087,479.085
710.803,299.788,419.285
958.383,263.872,459.297
1051.47,223.527,473.048
2237.5,2987.5,472
1538.37,2438.0801,497.902
2110.6699,2732,375.586
1952.15,2391.8,444.624
1831.29,2221.98,503.052
2166.73,2575.54,374.543
2150.6899,2155.5801,490.521
2184.3201,1906.59,508.708
1487.5,1487.5,508
